Name,Id,Time,SURFACE_CODE,LAT,LON
REWA ,AU199394_02U,1994-01-18 12:00,1,-20.9,152
REWA ,AU199394_02U,1994-01-18 18:00,1,-20.9,151.8
REWA ,AU199394_02U,1994-01-19 00:00,1,-21.1,151.6
REWA ,AU199394_02U,1994-01-19 06:00,1,-22,152
REWA ,AU199394_02U,1994-01-19 12:00,1,-22.6,152.1
REWA ,AU199394_02U,1994-01-19 18:00,1,-22.9,152.1
REWA ,AU199394_02U,1994-01-20 00:00,1,-23.6,152.7
REWA ,AU199394_02U,1994-01-20 06:00,1,-24.2,153.5
REWA ,AU199394_02U,1994-01-20 12:00,1,-24.6,154.4
REWA ,AU199394_02U,1994-01-20 18:00,1,-25.2,155.1
REWA ,AU199394_02U,1994-01-21 00:00,1,-26.3,155.7
REWA ,AU199394_02U,1994-01-21 06:00,1,-27,157
OSCAR ,AU199394_03U,1993-12-28 00:00,1,-12.1,129.7
OSCAR ,AU199394_03U,1993-12-28 12:00,1,-11.2,129.5
OSCAR ,AU199394_03U,1993-12-29 00:00,1,-10.8,129
OSCAR ,AU199394_03U,1993-12-29 12:00,1,-10.8,128.3
OSCAR ,AU199394_03U,1993-12-30 00:00,1,-10.9,128.1
OSCAR ,AU199394_03U,1993-12-30 12:00,1,-11.1,127.2
OSCAR ,AU199394_03U,1993-12-31 00:00,1,-11.3,126.4
OSCAR ,AU199394_03U,1993-12-31 12:00,1,-12.1,126
OSCAR ,AU199394_03U,1994-01-1 00:00,1,-12.5,124.6
OSCAR ,AU199394_03U,1994-01-1 12:00,1,-13.6,123.5
OSCAR ,AU199394_03U,1994-01-2 00:00,1,-14.6,121.7
OSCAR ,AU199394_03U,1994-01-2 12:00,1,-15.5,121
OSCAR ,AU199394_03U,1994-01-3 00:00,1,-16.7,120.3
OSCAR ,AU199394_03U,1994-01-3 03:00,1,-16.9,119.9
OSCAR ,AU199394_03U,1994-01-3 06:00,1,-17.1,119.5
OSCAR ,AU199394_03U,1994-01-3 09:00,1,-17,119
OSCAR ,AU199394_03U,1994-01-3 12:00,1,-16.9,118.5
OSCAR ,AU199394_03U,1994-01-3 18:00,1,-17.2,117.9
OSCAR ,AU199394_03U,1994-01-4 00:00,1,-17.4,117.3
OSCAR ,AU199394_03U,1994-01-4 12:00,1,-17.2,116.4
OSCAR ,AU199394_03U,1994-01-5 00:00,1,-16.7,115.7
OSCAR ,AU199394_03U,1994-01-5 06:00,1,-16.4,115.4
OSCAR ,AU199394_03U,1994-01-5 12:00,1,-16.8,114.9
OSCAR ,AU199394_03U,1994-01-6 00:00,1,-16.9,114
OSCAR ,AU199394_03U,1994-01-6 12:00,1,-16.9,112.9
OSCAR ,AU199394_03U,1994-01-7 00:00,1,-17.1,111.9
OSCAR ,AU199394_03U,1994-01-7 12:00,1,-17.1,111.6
OSCAR ,AU199394_03U,1994-01-8 00:00,1,-17,111.3
OSCAR ,AU199394_03U,1994-01-8 12:00,1,-16.5,110.2
OSCAR ,AU199394_03U,1994-01-9 00:00,1,-16,109.4
PEARL ,AU199394_04U,1994-01-11 00:00,1,-15.4,121.4
PEARL ,AU199394_04U,1994-01-11 06:00,1,-15.8,120.7
PEARL ,AU199394_04U,1994-01-11 12:00,1,-16.2,120
PEARL ,AU199394_04U,1994-01-11 18:00,1,-16.6,119.3
PEARL ,AU199394_04U,1994-01-12 00:00,1,-16.9,118.6
PEARL ,AU199394_04U,1994-01-12 06:00,1,-17.1,117.8
PEARL ,AU199394_04U,1994-01-12 12:00,1,-17.2,116.5
PEARL ,AU199394_04U,1994-01-12 18:00,1,-16.9,115.2
PEARL ,AU199394_04U,1994-01-13 00:00,1,-16.5,114.2
PEARL ,AU199394_04U,1994-01-13 06:00,1,-16.8,113.1
PEARL ,AU199394_04U,1994-01-13 12:00,1,-17,111.8
PEARL ,AU199394_04U,1994-01-13 18:00,1,-17.3,110.6
PEARL ,AU199394_04U,1994-01-14 00:00,1,-17.1,109.4
PEARL ,AU199394_04U,1994-01-14 06:00,1,-16.9,108.1
PEARL ,AU199394_04U,1994-01-14 12:00,1,-17,106.8
PEARL ,AU199394_04U,1994-01-14 18:00,1,-16.8,105.8
PEARL ,AU199394_04U,1994-01-15 00:00,1,-16.4,104.8
PEARL ,AU199394_04U,1994-01-15 06:00,1,-16.3,103.6
PEARL ,AU199394_04U,1994-01-15 12:00,1,-16.3,102.4
PEARL ,AU199394_04U,1994-01-15 18:00,1,-16.2,101.3
PEARL ,AU199394_04U,1994-01-16 00:00,1,-16,100.2
PEARL ,AU199394_04U,1994-01-16 06:00,1,-16,98.7
PEARL ,AU199394_04U,1994-01-16 12:00,1,-16,97.5
PEARL ,AU199394_04U,1994-01-16 18:00,1,-16.2,96.2
PEARL ,AU199394_04U,1994-01-17 00:00,1,-16.2,95
PEARL ,AU199394_04U,1994-01-17 06:00,1,-16.4,94
PEARL ,AU199394_04U,1994-01-17 12:00,1,-16.4,93
PEARL ,AU199394_04U,1994-01-17 18:00,1,-16.6,92.2
PEARL ,AU199394_04U,1994-01-18 00:00,1,-16.7,91.4
PEARL ,AU199394_04U,1994-01-18 06:00,1,-16.9,90.6
PEARL ,AU199394_04U,1994-01-18 12:00,1,-17.1,89.9
PEARL ,AU199394_04U,1994-01-18 18:00,1,-17.4,89.2
PEARL ,AU199394_04U,1994-01-19 00:00,1,-17.9,88.7
PEARL ,AU199394_04U,1994-01-19 06:00,1,-18.6,88
PEARL ,AU199394_04U,1994-01-19 12:00,1,-19.8,87.6
PEARL ,AU199394_04U,1994-01-19 18:00,1,-20.9,87.5
PEARL ,AU199394_04U,1994-01-20 00:00,1,-22,87.5
PEARL ,AU199394_04U,1994-01-20 12:00,1,-23.2,87.8
PEARL ,AU199394_04U,1994-01-21 00:00,1,-24.1,88.8
QUENTON ,AU199394_05U,1994-01-23 00:00,1,-10.5,110.2
QUENTON ,AU199394_05U,1994-01-24 00:00,1,-12.1,108.8
QUENTON ,AU199394_05U,1994-01-24 12:00,1,-12.8,107.5
QUENTON ,AU199394_05U,1994-01-25 00:00,1,-12.8,106.6
QUENTON ,AU199394_05U,1994-01-25 06:00,1,-12.9,106.6
QUENTON ,AU199394_05U,1994-01-25 12:00,1,-13,106.6
QUENTON ,AU199394_05U,1994-01-25 15:00,1,-13.3,106.5
QUENTON ,AU199394_05U,1994-01-25 18:00,1,-13.7,106.5
QUENTON ,AU199394_05U,1994-01-25 21:00,1,-14,106.5
QUENTON ,AU199394_05U,1994-01-26 00:00,1,-14.4,106.4
QUENTON ,AU199394_05U,1994-01-26 03:00,1,-14.7,106.2
QUENTON ,AU199394_05U,1994-01-26 06:00,1,-15.1,105.9
QUENTON ,AU199394_05U,1994-01-26 09:00,1,-15.6,105.6
QUENTON ,AU199394_05U,1994-01-26 12:00,1,-16.1,105.1
QUENTON ,AU199394_05U,1994-01-26 15:00,1,-16.6,104.6
QUENTON ,AU199394_05U,1994-01-26 18:00,1,-17,104.2
QUENTON ,AU199394_05U,1994-01-26 21:00,1,-17.4,103.8
QUENTON ,AU199394_05U,1994-01-27 00:00,1,-17.8,103.3
QUENTON ,AU199394_05U,1994-01-27 03:00,1,-18.1,102.9
QUENTON ,AU199394_05U,1994-01-27 06:00,1,-18.4,102.5
QUENTON ,AU199394_05U,1994-01-27 09:00,1,-18.6,102
QUENTON ,AU199394_05U,1994-01-27 12:00,1,-18.9,101.5
QUENTON ,AU199394_05U,1994-01-27 15:00,1,-19.2,101
QUENTON ,AU199394_05U,1994-01-27 18:00,1,-19.6,100.4
QUENTON ,AU199394_05U,1994-01-27 21:00,1,-20,99.7
QUENTON ,AU199394_05U,1994-01-28 00:00,1,-20.3,99.1
QUENTON ,AU199394_05U,1994-01-28 12:00,1,-21.2,96.9
SADIE ,AU199394_06U,1994-01-30 00:00,1,-13.2,140.1
SADIE ,AU199394_06U,1994-01-30 06:00,1,-14.2,140.8
SADIE ,AU199394_06U,1994-01-30 12:00,1,-16,140.8
SADIE ,AU199394_06U,1994-01-30 18:00,1,-16.2,141.3
SADIE ,AU199394_06U,1994-01-31 00:00,2,-17.2,141.7
THEODORE ,AU199394_07U,1994-02-23 16:00,1,-11.2,154.4
THEODORE ,AU199394_07U,1994-02-24 00:00,1,-11.9,154.2
THEODORE ,AU199394_07U,1994-02-24 06:00,1,-12,154.3
THEODORE ,AU199394_07U,1994-02-24 12:00,1,-12.6,154.3
THEODORE ,AU199394_07U,1994-02-24 18:00,1,-12.7,154.8
THEODORE ,AU199394_07U,1994-02-25 00:00,1,-13,155.7
THEODORE ,AU199394_07U,1994-02-25 06:00,1,-13.5,156.5
THEODORE ,AU199394_07U,1994-02-25 12:00,1,-14.2,157.3
THEODORE ,AU199394_07U,1994-02-25 18:00,1,-14.8,158.1
THEODORE ,AU199394_07U,1994-02-26 00:00,1,-15.6,159.3
THEODORE ,AU199394_07U,1994-02-26 06:00,1,-16.5,161.1
THEODORE ,AU199394_07U,1994-02-26 12:00,1,-18,162.8
THEODORE ,AU199394_07U,1994-02-26 18:00,1,-19.7,164.5
THEODORE ,AU199394_07U,1994-02-27 00:00,1,-21.6,167.1
SHARON ,AU199394_08U,1994-03-12 06:00,1,-9.9,119
SHARON ,AU199394_08U,1994-03-12 12:00,1,-9.9,118.2
SHARON ,AU199394_08U,1994-03-12 18:00,1,-9.9,117.4
SHARON ,AU199394_08U,1994-03-13 00:00,1,-9.9,116.6
SHARON ,AU199394_08U,1994-03-13 03:00,1,-10.1,116.2
SHARON ,AU199394_08U,1994-03-13 06:00,1,-10.3,115.8
SHARON ,AU199394_08U,1994-03-13 09:00,1,-10.5,115.4
SHARON ,AU199394_08U,1994-03-13 12:00,1,-10.7,115
SHARON ,AU199394_08U,1994-03-13 15:00,1,-10.8,114.7
SHARON ,AU199394_08U,1994-03-13 18:00,1,-10.9,114.5
SHARON ,AU199394_08U,1994-03-13 21:00,1,-11.1,114.5
SHARON ,AU199394_08U,1994-03-14 00:00,1,-11.4,114.5
SHARON ,AU199394_08U,1994-03-14 03:00,1,-11.7,114.5
SHARON ,AU199394_08U,1994-03-14 06:00,1,-12.2,114.4
SHARON ,AU199394_08U,1994-03-14 09:00,1,-12.7,114.2
SHARON ,AU199394_08U,1994-03-14 12:00,1,-13.1,114.1
SHARON ,AU199394_08U,1994-03-14 15:00,1,-13.4,113.8
SHARON ,AU199394_08U,1994-03-14 18:00,1,-13.7,113.6
SHARON ,AU199394_08U,1994-03-14 21:00,1,-13.9,113.5
SHARON ,AU199394_08U,1994-03-15 00:00,1,-14.2,113.5
SHARON ,AU199394_08U,1994-03-15 03:00,1,-14.5,113.2
SHARON ,AU199394_08U,1994-03-15 06:00,1,-14.9,112.9
SHARON ,AU199394_08U,1994-03-15 09:00,1,-15.4,112.8
SHARON ,AU199394_08U,1994-03-15 12:00,1,-15.9,112.7
SHARON ,AU199394_08U,1994-03-15 15:00,1,-16.3,112.4
SHARON ,AU199394_08U,1994-03-15 18:00,1,-16.6,112.3
SHARON ,AU199394_08U,1994-03-15 21:00,1,-16.9,112.2
SHARON ,AU199394_08U,1994-03-16 00:00,1,-17.2,112.2
SHARON ,AU199394_08U,1994-03-16 03:00,1,-17.4,112.1
SHARON ,AU199394_08U,1994-03-16 06:00,1,-17.5,111.7
SHARON ,AU199394_08U,1994-03-16 09:00,1,-17.6,111.3
SHARON ,AU199394_08U,1994-03-16 12:00,1,-17.7,110.8
SHARON ,AU199394_08U,1994-03-16 15:00,1,-17.8,110.4
SHARON ,AU199394_08U,1994-03-16 18:00,1,-17.8,109.9
SHARON ,AU199394_08U,1994-03-16 21:00,1,-17.9,109.5
SHARON ,AU199394_08U,1994-03-17 00:00,1,-18,109.1
SHARON ,AU199394_08U,1994-03-17 03:00,1,-18.2,108.7
SHARON ,AU199394_08U,1994-03-17 06:00,1,-18.4,108.3
SHARON ,AU199394_08U,1994-03-17 09:00,1,-18.7,107.9
SHARON ,AU199394_08U,1994-03-17 12:00,1,-18.9,107.4
SHARON ,AU199394_08U,1994-03-17 15:00,1,-19.2,107.1
SHARON ,AU199394_08U,1994-03-17 18:00,1,-19.5,106.7
SHARON ,AU199394_08U,1994-03-17 21:00,1,-19.9,106.3
SHARON ,AU199394_08U,1994-03-18 00:00,1,-20.3,105.9
SHARON ,AU199394_08U,1994-03-18 06:00,1,-20.9,105.4
SHARON ,AU199394_08U,1994-03-18 12:00,1,-21.4,104.9
SHARON ,AU199394_08U,1994-03-18 18:00,1,-22.1,104.4
SHARON ,AU199394_08U,1994-03-19 00:00,1,-22.7,104.1
SHARON ,AU199394_08U,1994-03-19 06:00,1,-23.4,104.2
SHARON ,AU199394_08U,1994-03-19 09:00,1,-23.5,104.3
SHARON ,AU199394_08U,1994-03-19 12:00,1,-23.6,104.3
SHARON ,AU199394_08U,1994-03-19 15:00,1,-23.8,104.2
SHARON ,AU199394_08U,1994-03-19 18:00,1,-24,103.9
SHARON ,AU199394_08U,1994-03-19 21:00,1,-24.2,103.9
SHARON ,AU199394_08U,1994-03-20 00:00,1,-24.5,103.9
SHARON ,AU199394_08U,1994-03-20 06:00,1,-25.5,103.9
SHARON ,AU199394_08U,1994-03-20 12:00,1,-26.5,104
SHARON ,AU199394_08U,1994-03-20 18:00,1,-27.3,104.4
SHARON ,AU199394_08U,1994-03-21 00:00,1,-28,104.7
SHARON ,AU199394_08U,1994-03-21 06:00,1,-29.6,105.6
SHARON ,AU199394_08U,1994-03-21 12:00,1,-30.8,106.8
SHARON ,AU199394_08U,1994-03-21 18:00,1,-31.6,108.5
SHARON ,AU199394_08U,1994-03-22 00:00,1,-32.2,110.6
TIM ,AU199394_09U,1994-03-28 00:00,1,-10.2,115
TIM ,AU199394_09U,1994-03-29 00:00,1,-11.1,113.3
TIM ,AU199394_09U,1994-03-29 12:00,1,-11.4,112.7
TIM ,AU199394_09U,1994-03-29 18:00,1,-11.5,112.3
TIM ,AU199394_09U,1994-03-30 00:00,1,-11.6,112
TIM ,AU199394_09U,1994-03-30 06:00,1,-11.6,111.6
TIM ,AU199394_09U,1994-03-30 12:00,1,-11.6,110.6
TIM ,AU199394_09U,1994-03-30 18:00,1,-11.5,109.6
TIM ,AU199394_09U,1994-03-31 00:00,1,-11.3,108.5
TIM ,AU199394_09U,1994-03-31 06:00,1,-11.2,107
TIM ,AU199394_09U,1994-03-31 12:00,1,-11.2,105.6
TIM ,AU199394_09U,1994-03-31 18:00,1,-11.2,104.3
TIM ,AU199394_09U,1994-04-1 00:00,1,-11.1,103.1
TIM ,AU199394_09U,1994-04-2 00:00,1,-11.1,98.4
TIM ,AU199394_09U,1994-04-3 00:00,1,-11.7,94.3
VIVIENNE ,AU199394_10U,1994-04-6 00:00,1,-10.2,126.6
VIVIENNE ,AU199394_10U,1994-04-6 06:00,1,-10.2,125.9
VIVIENNE ,AU199394_10U,1994-04-6 12:00,1,-10.4,125.2
VIVIENNE ,AU199394_10U,1994-04-6 18:00,1,-10.5,124.5
VIVIENNE ,AU199394_10U,1994-04-7 00:00,1,-10.7,123.8
VIVIENNE ,AU199394_10U,1994-04-7 03:00,1,-10.8,123.2
VIVIENNE ,AU199394_10U,1994-04-7 06:00,1,-11.1,122.9
VIVIENNE ,AU199394_10U,1994-04-7 09:00,1,-11.4,122.4
VIVIENNE ,AU199394_10U,1994-04-7 12:00,1,-11.8,122.1
VIVIENNE ,AU199394_10U,1994-04-7 15:00,1,-11.9,121.8
VIVIENNE ,AU199394_10U,1994-04-7 18:00,1,-12.2,121.6
VIVIENNE ,AU199394_10U,1994-04-7 21:00,1,-12.3,121.2
VIVIENNE ,AU199394_10U,1994-04-8 00:00,1,-12.5,121
VIVIENNE ,AU199394_10U,1994-04-8 03:00,1,-12.7,120.6
VIVIENNE ,AU199394_10U,1994-04-8 06:00,1,-13.1,120.3
VIVIENNE ,AU199394_10U,1994-04-8 09:00,1,-13.5,120.1
VIVIENNE ,AU199394_10U,1994-04-8 12:00,1,-13.8,119.7
VIVIENNE ,AU199394_10U,1994-04-8 15:00,1,-14,119.5
VIVIENNE ,AU199394_10U,1994-04-8 18:00,1,-14.2,119.3
VIVIENNE ,AU199394_10U,1994-04-8 21:00,1,-14.3,119.1
VIVIENNE ,AU199394_10U,1994-04-9 00:00,1,-14.4,118.9
VIVIENNE ,AU199394_10U,1994-04-9 03:00,1,-14.4,118.3
VIVIENNE ,AU199394_10U,1994-04-9 06:00,1,-14.4,117.7
VIVIENNE ,AU199394_10U,1994-04-9 09:00,1,-14.4,117.1
VIVIENNE ,AU199394_10U,1994-04-9 12:00,1,-14.4,116.5
VIVIENNE ,AU199394_10U,1994-04-9 15:00,1,-14.4,115.1
VIVIENNE ,AU199394_10U,1994-04-9 18:00,1,-14.5,115.4
VIVIENNE ,AU199394_10U,1994-04-9 21:00,1,-14.5,114.8
VIVIENNE ,AU199394_10U,1994-04-10 00:00,1,-14.6,114.1
VIVIENNE ,AU199394_10U,1994-04-10 03:00,1,-15,113.3
VIVIENNE ,AU199394_10U,1994-04-10 06:00,1,-15.4,112.5
VIVIENNE ,AU199394_10U,1994-04-10 09:00,1,-15.6,111.6
VIVIENNE ,AU199394_10U,1994-04-10 12:00,1,-15.9,110.7
VIVIENNE ,AU199394_10U,1994-04-10 15:00,1,-16.1,109.1
VIVIENNE ,AU199394_10U,1994-04-10 18:00,1,-16.2,109
VIVIENNE ,AU199394_10U,1994-04-10 21:00,1,-16.4,108.1
VIVIENNE ,AU199394_10U,1994-04-11 00:00,1,-16.6,107.5
VIVIENNE ,AU199394_10U,1994-04-11 06:00,1,-17,106.5
VIVIENNE ,AU199394_10U,1994-04-11 12:00,1,-17.3,105.6
VIVIENNE ,AU199394_10U,1994-04-11 18:00,1,-17.4,105.2
VIVIENNE ,AU199394_10U,1994-04-12 00:00,1,-17.7,105.1
WILLY ,AU199394_11U,1994-04-27 12:00,1,-6.8,93.7
WILLY ,AU199394_11U,1994-04-27 18:00,1,-7.3,94
WILLY ,AU199394_11U,1994-04-28 00:00,1,-7.7,94.3
WILLY ,AU199394_11U,1994-04-28 06:00,1,-8.1,94.4
WILLY ,AU199394_11U,1994-04-28 12:00,1,-8.7,95
WILLY ,AU199394_11U,1994-04-28 18:00,1,-9.2,95.3
WILLY ,AU199394_11U,1994-04-28 21:00,1,-9.5,95.4
WILLY ,AU199394_11U,1994-04-29 00:00,1,-9.8,95.4
WILLY ,AU199394_11U,1994-04-29 03:00,1,-10.1,95.5
WILLY ,AU199394_11U,1994-04-29 06:00,1,-10.6,95.7
WILLY ,AU199394_11U,1994-04-29 09:00,1,-11.2,95.8
WILLY ,AU199394_11U,1994-04-29 12:00,1,-11.7,95.9
WILLY ,AU199394_11U,1994-04-29 15:00,1,-12.3,96
WILLY ,AU199394_11U,1994-04-29 18:00,1,-12.5,95.8
WILLY ,AU199394_11U,1994-04-29 21:00,1,-12.7,95.5
WILLY ,AU199394_11U,1994-04-30 00:00,1,-12.9,95.2
WILLY ,AU199394_11U,1994-04-30 03:00,1,-13.2,94.9
WILLY ,AU199394_11U,1994-04-30 06:00,1,-13.4,94.8
WILLY ,AU199394_11U,1994-04-30 09:00,1,-13.6,94.5
WILLY ,AU199394_11U,1994-04-30 12:00,1,-13.9,94.2
WILLY ,AU199394_11U,1994-04-30 15:00,1,-14.4,93.7
WILLY ,AU199394_11U,1994-04-30 18:00,1,-15,93.2
WILLY ,AU199394_11U,1994-04-30 21:00,1,-15.5,92.7
WILLY ,AU199394_11U,1994-05-1 00:00,1,-16,92.2
WILLY ,AU199394_11U,1994-05-1 06:00,1,-16.7,90.6
WILLY ,AU199394_11U,1994-05-1 12:00,1,-17,89.2
WILLY ,AU199394_11U,1994-05-1 18:00,1,-17.2,88.2
WILLY ,AU199394_11U,1994-05-2 00:00,1,-17.4,87.3
ANNETTE ,AU199495_01U,1994-12-13 00:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-13 06:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-13 09:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-13 12:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-13 15:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-13 18:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-13 21:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-14 00:00,1,-12.5,116
ANNETTE ,AU199495_01U,1994-12-14 03:00,1,-12.5,115.8
ANNETTE ,AU199495_01U,1994-12-14 06:00,1,-12.5,115.7
ANNETTE ,AU199495_01U,1994-12-14 09:00,1,-12.5,115.6
ANNETTE ,AU199495_01U,1994-12-14 12:00,1,-12.5,115.6
ANNETTE ,AU199495_01U,1994-12-14 15:00,1,-12.5,115.6
ANNETTE ,AU199495_01U,1994-12-14 18:00,1,-12.5,115.6
ANNETTE ,AU199495_01U,1994-12-14 21:00,1,-12.5,115.6
ANNETTE ,AU199495_01U,1994-12-15 00:00,1,-12.5,115.6
ANNETTE ,AU199495_01U,1994-12-15 03:00,1,-12.5,115.6
ANNETTE ,AU199495_01U,1994-12-15 06:00,1,-12.6,115.6
ANNETTE ,AU199495_01U,1994-12-15 09:00,1,-12.7,115.6
ANNETTE ,AU199495_01U,1994-12-15 12:00,1,-12.8,115.6
ANNETTE ,AU199495_01U,1994-12-15 15:00,1,-12.9,115.6
ANNETTE ,AU199495_01U,1994-12-15 18:00,1,-13,115.6
ANNETTE ,AU199495_01U,1994-12-15 21:00,1,-13.1,115.6
ANNETTE ,AU199495_01U,1994-12-16 00:00,1,-13.2,115.7
ANNETTE ,AU199495_01U,1994-12-16 03:00,1,-13.3,115.8
ANNETTE ,AU199495_01U,1994-12-16 06:00,1,-13.5,115.9
ANNETTE ,AU199495_01U,1994-12-16 09:00,1,-13.7,116
ANNETTE ,AU199495_01U,1994-12-16 12:00,1,-14,116.2
ANNETTE ,AU199495_01U,1994-12-16 15:00,1,-14.2,116.4
ANNETTE ,AU199495_01U,1994-12-16 18:00,1,-14.4,116.7
ANNETTE ,AU199495_01U,1994-12-16 21:00,1,-14.7,117
ANNETTE ,AU199495_01U,1994-12-17 00:00,1,-15,117.4
ANNETTE ,AU199495_01U,1994-12-17 03:00,1,-15.4,117.8
ANNETTE ,AU199495_01U,1994-12-17 06:00,1,-15.7,118.1
ANNETTE ,AU199495_01U,1994-12-17 09:00,1,-16,118.4
ANNETTE ,AU199495_01U,1994-12-17 12:00,1,-16.3,118.7
ANNETTE ,AU199495_01U,1994-12-17 15:00,1,-16.6,119.1
ANNETTE ,AU199495_01U,1994-12-17 18:00,1,-17,119.6
ANNETTE ,AU199495_01U,1994-12-17 21:00,1,-17.5,119.9
ANNETTE ,AU199495_01U,1994-12-18 00:00,1,-18.1,120.2
ANNETTE ,AU199495_01U,1994-12-18 03:00,1,-18.6,120.4
ANNETTE ,AU199495_01U,1994-12-18 06:00,1,-19.2,120.6
ANNETTE ,AU199495_01U,1994-12-18 09:00,3,-19.8,120.9
ANNETTE ,AU199495_01U,1994-12-18 12:00,2,-20.4,121.3
ANNETTE ,AU199495_01U,1994-12-18 15:00,2,-21.2,121.8
ANNETTE ,AU199495_01U,1994-12-18 18:00,2,-21.9,122.2
ANNETTE ,AU199495_01U,1994-12-18 21:00,2,-22.7,122.6
ANNETTE ,AU199495_01U,1994-12-19 00:00,2,-23.3,123
ANNETTE ,AU199495_01U,1994-12-19 06:00,2,-24.8,123.8
ANNETTE ,AU199495_01U,1994-12-19 12:00,2,-25.4,124.9
ANNETTE ,AU199495_01U,1994-12-19 18:00,2,-28.8,126.8
ANNETTE ,AU199495_01U,1994-12-20 00:00,4,-31.3,129.2
ANNETTE ,AU199495_01U,1994-12-20 06:00,1,-32.4,130.8
BOBBY ,AU199495_02U,1995-02-19 00:00,1,-11,134
BOBBY ,AU199495_02U,1995-02-19 06:00,1,-11.5,132.7
BOBBY ,AU199495_02U,1995-02-19 12:00,1,-12,131.3
BOBBY ,AU199495_02U,1995-02-19 18:00,1,-12.5,130
BOBBY ,AU199495_02U,1995-02-20 00:00,1,-13,128.7
BOBBY ,AU199495_02U,1995-02-20 06:00,1,-13.5,127.3
BOBBY ,AU199495_02U,1995-02-20 12:00,1,-14,125.8
BOBBY ,AU199495_02U,1995-02-20 18:00,1,-14.5,124.3
BOBBY ,AU199495_02U,1995-02-21 00:00,1,-15,123.2
BOBBY ,AU199495_02U,1995-02-21 06:00,1,-15.5,122.2
BOBBY ,AU199495_02U,1995-02-21 12:00,1,-15.9,121.3
BOBBY ,AU199495_02U,1995-02-21 15:00,1,-16.1,120.8
BOBBY ,AU199495_02U,1995-02-21 18:00,1,-16.3,120.3
BOBBY ,AU199495_02U,1995-02-21 21:00,1,-16.5,119.9
BOBBY ,AU199495_02U,1995-02-22 00:00,1,-16.6,119.5
BOBBY ,AU199495_02U,1995-02-22 03:00,1,-16.8,119.1
BOBBY ,AU199495_02U,1995-02-22 06:00,1,-17.1,118.7
BOBBY ,AU199495_02U,1995-02-22 09:00,1,-17.3,118.4
BOBBY ,AU199495_02U,1995-02-22 12:00,1,-17.5,117.9
BOBBY ,AU199495_02U,1995-02-22 15:00,1,-17.8,117.6
BOBBY ,AU199495_02U,1995-02-22 18:00,1,-18.1,117.2
BOBBY ,AU199495_02U,1995-02-22 21:00,1,-18.4,116.8
BOBBY ,AU199495_02U,1995-02-23 00:00,1,-18.4,116.5
BOBBY ,AU199495_02U,1995-02-23 03:00,1,-18.7,116.3
BOBBY ,AU199495_02U,1995-02-23 06:00,1,-19,116.1
BOBBY ,AU199495_02U,1995-02-23 09:00,1,-19.2,115.9
BOBBY ,AU199495_02U,1995-02-23 12:00,1,-19.4,115.8
BOBBY ,AU199495_02U,1995-02-23 15:00,1,-19.4,115.8
BOBBY ,AU199495_02U,1995-02-23 18:00,1,-19.7,115.7
BOBBY ,AU199495_02U,1995-02-23 21:00,1,-20,115.8
BOBBY ,AU199495_02U,1995-02-24 00:00,1,-20.2,115.8
BOBBY ,AU199495_02U,1995-02-24 03:00,1,-20.5,115.9
BOBBY ,AU199495_02U,1995-02-24 06:00,1,-21,115.7
BOBBY ,AU199495_02U,1995-02-24 09:00,1,-21.3,115.6
BOBBY ,AU199495_02U,1995-02-24 12:00,1,-21.4,115.4
BOBBY ,AU199495_02U,1995-02-24 15:00,1,-21.5,115.3
BOBBY ,AU199495_02U,1995-02-24 18:00,3,-21.7,115.2
BOBBY ,AU199495_02U,1995-02-24 21:00,2,-21.8,115.1
BOBBY ,AU199495_02U,1995-02-25 00:00,2,-22,115.2
BOBBY ,AU199495_02U,1995-02-25 03:00,2,-22.4,115.2
BOBBY ,AU199495_02U,1995-02-25 06:00,2,-22.8,115.2
BOBBY ,AU199495_02U,1995-02-25 09:00,2,-23.2,115.2
BOBBY ,AU199495_02U,1995-02-25 12:00,2,-23.6,115.3
BOBBY ,AU199495_02U,1995-02-25 15:00,2,-24,115.4
BOBBY ,AU199495_02U,1995-02-25 18:00,2,-24.4,115.5
BOBBY ,AU199495_02U,1995-02-25 21:00,2,-25,115.7
BOBBY ,AU199495_02U,1995-02-26 00:00,2,-25.5,115.8
BOBBY ,AU199495_02U,1995-02-26 06:00,2,-26.5,116.2
BOBBY ,AU199495_02U,1995-02-26 12:00,2,-27.3,117.2
BOBBY ,AU199495_02U,1995-02-26 18:00,2,-28.1,118.7
BOBBY ,AU199495_02U,1995-02-27 00:00,2,-28.8,120.3
BOBBY ,AU199495_02U,1995-02-27 06:00,2,-29.2,121
VIOLET ,AU199495_03U,1995-03-3 06:00,1,-16,152.5
VIOLET ,AU199495_03U,1995-03-3 12:00,1,-16.6,152.6
VIOLET ,AU199495_03U,1995-03-3 18:00,1,-17,152.7
VIOLET ,AU199495_03U,1995-03-4 00:00,1,-17.3,153
